,ID,PEOPCOLORPCT,LOWINCPCT,LIFEEXPPCT,LINGISOPCT,DISABILITYPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,NO2,DWATER,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,UATYPE20
601,08035014005,0.207344289,0.073319756,0.17025641,0.0,0.045389782,7.89120491803279,76.65934,0.207875526,661.2212132456207,1319035.5370438683,0.0,0.0,0.0,0.175679568,0.0,1.4833455118665,611.464412521256,10.017018482830814,0.0,8,35,14005,08035014005,140.05,Census Tract 140.05,G5020,S,2606515,0,39.5420815,-104.8017795,U
602,08035014006,0.218881119,0.030689462,0.122051282,0.02455838,0.080744472,7.54562568306011,76.63460999999998,0.122967978,577.1177188525021,745253.7149837272,4.0,0.001706485,0.0,0.031607344,0.0,0.295682961,306.55552315378304,8.248105485212943,1.0,8,35,14006,08035014006,140.06,Census Tract 140.06,G5020,S,5799895,15187,39.5040809,-104.7958216,U
603,08035014007,0.456256358,0.165818922,0.176410256,0.0,0.087487284,7.91357868852459,77.01835,0.233066902,734.8852593853138,1859127.7005240007,13.0,0.006429278,0.0,0.172835568,0.0,1.0349065691208,918.1233108263613,9.036999892074697,0.0,8,35,14007,08035014007,140.07,Census Tract 140.07,G5020,S,9893654,82567,39.5447238,-104.8346284,U
604,08035014008,0.262878788,0.041824734,,0.007065217,0.067065641,7.74780464480874,76.7347,0.180211323,641.4411686051103,1085825.5694423176,77.0,0.020338088,0.0,0.118478684,0.0,0.616687079,678.9672991845273,9.05315487665635,0.287815136,8,35,14008,08035014008,140.08,Census Tract 140.08,G5020,S,5767351,9586,39.5268478,-104.8089149,U
605,08035014009,0.288884365,0.050081433,,0.026899798,0.05517101,7.59051775956284,76.46134,0.14268884,580.9021686006961,877292.813752923,0.0,0.0,0.0,0.052678318,0.0,1.907355936520879,416.5040779535912,8.74393739581636,1.0,8,35,14009,08035014009,140.09,Census Tract 140.09,G5020,S,3670688,0,39.5098057,-104.7806828,U
606,08035014010,0.256074216,0.173170373,0.137435897,0.007103394,0.070887205,7.82984617486339,76.51218,0.201671493,623.8446924730571,1174235.044937716,73.0,0.027526395,0.0,0.146375617,0.0,2.98110570763503,538.7250827158966,9.739951502564624,0.846230654,8,35,14010,08035014010,140.1,Census Tract 140.10,G5020,S,4323693,0,39.5377937,-104.7837756,U
607,08035014011,0.242389098,0.041533546,0.184615385,0.0,0.061453328,7.51125819672131,77.10957999999998,0.173409932,696.1735750444823,1169202.5196680543,30.0,0.011614402,0.0,0.115763942,0.0,0.705890713,722.2169861989707,8.360762597008524,0.697972826,8,35,14011,08035014011,140.11,Census Tract 140.11,G5020,S,30024600,67941,39.5016623,-104.8403971,U
608,08035014013,0.213014119,0.03756363,0.167179487,0.007828356,0.052788757,6.93384207650273,76.45582,0.112148207,498.9664491318194,330892.4239894281,13.0,0.003723861,0.0,0.0,0.0,0.08718324,44.596604974313536,7.58767607294948,2.400121718811499,8,35,14013,08035014013,140.13,Census Tract 140.13,G5020,S,41384004,0,39.4215739,-104.7976637,R
609,08035014014,0.308316048,0.118423534,0.165128205,0.012452107,0.044125966,8.06221994535519,76.96191,0.227674678,742.8319488939586,1848619.81508873,0.0,0.0,0.0,0.390205688,0.0,0.631382901,742.1408598063377,8.265734277768674,0.32963857,8,35,14014,08035014014,140.14,Census Tract 140.14,G5020,S,9053301,0,39.5593409,-104.8333683,U
610,08035014015,0.225719666,0.240516546,0.165128205,0.0155902,0.145301467,8.02073032786885,76.47332,0.210395386,675.3006814279088,1347333.6452304227,0.0,0.0,0.0,0.311497708,0.0,3.008955609751324,708.5341532465392,8.202532792828746,0.773318606,8,35,14015,08035014015,140.15,Census Tract 140.15,G5020,S,2553441,0,39.5575485,-104.7882104,U
611,08035014016,0.223571313,0.040247678,0.165128205,0.0,0.060547191,7.22921612021858,76.87936,0.123355894,572.541062085994,596555.9511773861,18.0,0.008587786,0.0,0.0,0.0,0.191115718,269.4966134983124,5.494809089246424,2.731946144430844,8,35,14016,08035014016,140.16,Census Tract 140.16,G5020,S,39482330,0,39.4630274,-104.8225688,U
612,08035014017,0.11471492,0.141238938,0.165128205,0.0,0.044247788,6.89157295081967,77.04253,0.149221346,615.5311463623973,712480.7679810321,39.0,0.032967033,0.0,0.0,0.0,0.393790901,62.89546515271815,7.119953480904176,5.829127139972897,8,35,14017,08035014017,140.17,Census Tract 140.17,G5020,S,9328683,0,39.4274528,-104.8623265,R
613,08035014107,0.21021021,0.03953954,0.141538462,0.019579405,0.101101101,7.77685273224044,78.16634,0.300344108,1379.4961625897167,2175132.249981364,0.0,0.0,0.0,0.369641779,0.386978348,1.437238023338593,18480.890417995248,7.117931305173812,0.0,8,35,14107,08035014107,141.07,Census Tract 141.07,G5020,S,2746510,0,39.5607228,-104.9727746,U
614,08035014108,0.137726994,0.021944217,0.157948718,0.0,0.105080596,7.6583912568306,78.04406,0.273704677,1326.3741348351648,1554627.738793738,6.0,0.003126628,0.0,0.327695004,0.321615508,0.465959826,19678.68139856303,7.043480087013727,,8,35,14108,08035014108,141.08,Census Tract 141.08,G5020,S,3090461,0,39.5503853,-104.9744605,U
615,08035014109,0.105433376,0.061204344,0.124102564,0.01552795,0.10496874,7.6983193989071,78.01076,0.244145106,1221.2115917328765,1528626.9042406497,0.0,0.0,0.0,0.179506728,0.212308714,1.274921959821759,13747.822551368256,7.840741867235261,,8,35,14109,08035014109,141.09,Census Tract 141.09,G5020,S,1545576,0,39.5466733,-104.9559512,U
616,08035014110,0.204879057,0.084556543,0.171282051,0.008108108,0.065781282,7.84244890710383,78.01685999999998,0.291558303,1243.0100669567496,2199128.0639767954,0.0,0.0,0.0,0.340130077,0.207948099,3.793146390815989,12251.448426443556,7.780284997832572,0.0,8,35,14110,08035014110,141.1,Census Tract 141.10,G5020,S,2692409,1317,39.5584875,-104.9498093,U
617,08035014112,0.216339311,0.049072753,0.154871795,0.0,0.054654142,7.81502950819672,77.69708,0.248741293,1024.9171880002623,1866122.7708860969,34.0,0.025241277,0.0,0.24045596,0.133064027,0.294824731,9079.17583434082,8.318984133025474,0.0,8,35,14112,08035014112,141.12,Census Tract 141.12,G5020,S,1692298,4930,39.5486109,-104.9191516,U
618,08035014113,0.249919897,0.040089801,0.164102564,0.01559633,0.048107761,7.82326639344262,77.64772,0.256119623,954.623140893295,1953241.1783883583,10.0,0.009174312,0.0,0.236789609,0.116895897,1.370449602769077,8188.81118623337,8.848042727081888,0.0,8,35,14113,08035014113,141.13,Census Tract 141.13,G5020,S,1264691,0,39.5473717,-104.9076037,U
619,08035014114,0.238861386,0.086633663,0.191794872,0.015306122,0.063063063,7.96279426229508,77.4325,0.284696465,915.1797023515725,2390475.227441571,7.0,0.005061461,0.0,0.235732472,0.106993939,3.843864281667068,282.9086355552631,8.344841194152831,0.0,8,35,14114,08035014114,141.14,Census Tract 141.14,G5020,S,3121590,0,39.5585875,-104.893627,U
620,08035014115,0.210550045,0.104632768,0.141538462,0.0,0.086760054,7.81428360655738,77.53172999999998,0.252559799,889.5294764841717,1971745.200675356,0.0,0.0,0.0,0.192996384,0.102706622,0.226869934,268.10822889523206,9.094764463740624,0.0,8,35,14115,08035014115,141.15,Census Tract 141.15,G5020,S,2585072,0,39.5436486,-104.8948691,U
621,08035014116,0.421572212,0.080804388,0.166153846,0.0,0.056489945,7.91244398907104,77.41209,0.266586202,819.485603767141,2917175.7594706174,0.0,0.0,0.0,0.167483859,0.0,0.945762562,345.46905256738114,9.45523901173862,0.0,8,35,14116,08035014116,141.16,Census Tract 141.16,G5020,S,3976441,0,39.5496631,-104.8772631,U
622,08035014123,0.261983083,0.199280945,0.165128205,0.01627907,0.050333847,6.83016857923497,77.07389999999998,0.153351173,634.2105535042623,748435.0199446592,0.0,0.0,0.0,0.0,0.0,1.961527452623884,47.7035184207174,8.432455875818894,3.393320039880359,8,35,14123,08035014123,141.23,Census Tract 141.23,G5020,S,5624145,0,39.4245333,-104.8816939,U
623,08035014124,0.142646245,0.030638612,0.175384615,0.0,0.043189369,7.18939836065574,78.19880999999998,0.224500475,1283.8691852505683,839960.9888324614,6.0,0.003138075,0.113827017,0.30219085,0.34067541,0.36024487,35520.89899978702,6.577719583395668,,8,35,14124,08035014124,141.24,Census Tract 141.24,G5020,S,2625431,0,39.5296592,-105.0208384,U
624,08035014125,0.239217653,0.100603622,0.110769231,0.016411787,0.076961771,7.46077786885246,77.48130999999998,0.213845114,800.1090284177392,1658605.0341306063,51.0,0.017628759,0.0,0.086321797,0.019645702,1.838293977169398,345.97547846046035,8.32030389244535,0.90467277,8,35,14125,08035014125,141.25,Census Tract 141.25,G5020,S,17298213,5755,39.5045943,-104.8818577,U
625,08035014126,0.161702128,0.133806147,0.166153846,0.029490617,0.047281324,7.47146666666667,78.1157,0.24232773,1357.532117,1247871.6813736877,0.0,0.0,0.0,0.382615607,0.353464353,2.054199102951626,32470.786368776728,7.556739807128906,,8,35,14126,08035014126,141.26,Census Tract 141.26,G5020,S,715530,0,39.5455012,-104.9971453,U
626,08035014127,0.131619048,0.034040926,0.163076923,0.0,0.058834766,7.20513797814208,77.63088999999998,0.141854754,816.6642539362515,644359.4895351036,11.0,0.005860416,0.0,0.0,0.0,0.102997701,130.8963488880362,6.544405447640838,3.0,8,35,14127,08035014127,141.27,Census Tract 141.27,G5020,S,6120977,0,39.4814792,-104.9092305,R
627,08035014128,0.23503055,0.10509165,,0.012540894,0.090427699,7.3550587431694,78.17874,0.234361567,1312.3681005147344,1049265.6348697208,39.0,0.020889127,0.049959345,0.363461375,0.397863074,0.206266518,34981.314557784404,7.22287487936863,,8,35,14128,08035014128,141.28,Census Tract 141.28,G5020,S,2070224,0,39.5374076,-105.0046584,U
628,08035014129,0.169230769,0.006161429,,0.0,0.053538462,7.37909180327869,78.11162,0.234283764,1239.7114797491677,930319.0409341338,0.0,0.0,0.0,0.264874404,0.296524745,0.0,23876.56809666251,6.959556198411194,,8,35,14129,08035014129,141.29,Census Tract 141.29,G5020,S,1377555,4014,39.5332313,-104.9927263,U
629,08035014130,0.292120704,0.025507328,,0.015010142,0.056636654,7.30675081967213,78.25834,0.242972174,1394.6671775057127,1049952.869425524,36.0,0.014342629,0.109331499,0.525656466,0.428770664,1.059731144991957,76839.80677614809,6.916261706699873,,8,35,14130,08035014130,141.3,Census Tract 141.30,G5020,S,3534867,0,39.543137,-105.0217658,U
630,08035014131,0.138843515,0.09291235,0.136410256,0.0,0.186298669,7.35519863387978,78.23303,0.274365002,1506.243869686747,1738096.1214976753,34.0,0.009402655,0.100031719,1.673721246719898,0.668135943,1.047703827584087,114992.60360791824,7.025591742910883,0.0,8,35,14131,08035014131,141.31,Census Tract 141.31,G5020,S,13385068,1044125,39.552954,-105.031686,R
631,08035014132,0.128770302,0.042426251,0.134358974,0.0,0.060490554,7.54015327868852,77.89275999999998,0.234836644,1139.8805083575717,1161378.41229694,0.0,0.0,0.0,0.15768493,0.171155934,1.106947279274885,12695.009871791004,7.540485145944682,0.0,8,35,14132,08035014132,141.32,Census Tract 141.32,G5020,S,3305674,3538,39.5320325,-104.96023,U
632,08035014133,0.165488215,0.054377104,0.153846154,0.0,0.092424242,7.48882513661202,78.04653,0.234890603,1251.796115952381,1225858.2146836307,0.0,0.0,0.0,0.253535066,0.268089919,0.51003613,20532.416137724194,7.096742435107156,,8,35,14133,08035014133,141.33,Census Tract 141.33,G5020,S,4110475,1136,39.5379234,-104.9780883,U
633,08035014134,0.24615631,0.040198591,0.166153846,0.007533903,0.053651505,7.39872404371585,77.87143,0.213558934,1060.9737885250468,918425.3107726538,0.0,0.0,0.0,0.136037113,0.141231164,0.291072411,11246.697634221391,6.949655408593483,0.0,8,35,14134,08035014134,141.34,Census Tract 141.34,G5020,S,3177432,0,39.5168815,-104.9506853,U
634,08035014135,0.146793761,0.031743278,0.162051282,0.0,0.04610052,6.9999237704918,77.87262,0.175241179,1006.0695008077691,846179.1873631901,58.0,0.028613715,0.089224845,0.196056808,0.274335911,0.020160745,18155.835820383458,5.520616927889461,0.110549411,8,35,14135,08035014135,141.35,Census Tract 141.35,G5020,S,67303845,21091,39.4807982,-104.9724592,U
635,08035014138,0.313886046,0.088365745,,0.008322663,0.120777892,7.94695765027322,77.61601,0.306894788,1008.8467387159744,2307097.6697665243,11.0,0.006918239,0.0,0.255681642,0.129208477,3.438905875884745,8611.287518152387,8.075185692016436,0.0,8,35,14138,08035014138,141.38,Census Tract 141.38,G5020,S,1885400,0,39.5613717,-104.9150649,U
636,08035014139,0.163018285,0.064640742,,0.006684492,0.100952871,7.8401262295082,77.87294,0.277728377,1118.8252591407531,1850477.449015526,20.0,0.012936611,0.0,0.290709443,0.162140587,2.687558764565527,10474.369994421479,8.17007297873209,0.0,8,35,14139,08035014139,141.39,Census Tract 141.39,G5020,S,3747315,3147,39.5548902,-104.9333338,U
637,08035014140,0.252972973,0.084250406,0.163076923,0.044735406,0.058198198,7.66417896174863,77.56409999999998,0.248422255,927.996871180011,1495342.2774170768,0.0,0.0,0.0,0.178284853,0.107981351,0.255507177,5343.291778732426,8.168663700004759,0.0,8,35,14140,08035014140,141.4,Census Tract 141.40,G5020,S,3919126,0,39.5305746,-104.9042401,U
638,08035014141,0.220874561,0.079795723,0.168205128,0.0,0.085860198,7.07919426229508,77.29003,0.145046959,740.4629064082246,662976.47419581,20.0,0.008756567,0.0,0.0,0.0,0.425678702,107.49057680885008,6.52092690377667,2.81722638534861,8,35,14141,08035014141,141.41,Census Tract 141.41,G5020,S,7489046,0,39.4606234,-104.8922407,U
639,08035014142,0.063360882,0.013774105,0.168205128,0.0,0.031955923,6.91794535519126,77.36072,0.149702446,708.1662908,418276.1729877772,0.0,0.0,0.0,0.0,0.0,0.0,57.62550859314464,5.513133525848389,0.022292994,8,35,14142,08035014142,141.42,Census Tract 141.42,G5020,S,6261563,0,39.4428854,-104.9024083,R
640,08035014143,0.147028689,0.027124774,0.117948718,0.0,0.043280791,7.64041475409836,77.67921,0.246996797,1011.4507683885188,1249819.6687996876,4.0,0.003770028,0.0,0.21559925,0.124195769,0.17619967,9123.674882736721,8.310171661473742,0.0,8,35,14143,08035014143,141.43,Census Tract 141.43,G5020,S,1653932,0,39.5325627,-104.9226235,U
641,08035014144,0.213408023,0.005601735,0.117948718,0.004214329,0.027732463,7.40985136612022,77.7082,0.18586053,963.8472210230744,1035631.773163183,13.0,0.00782661,0.0,0.154870346,0.119866644,0.308038523,9217.56385502722,7.178779004849242,0.0,8,35,14144,08035014144,141.44,Census Tract 141.44,G5020,S,9850098,9356,39.5029778,-104.9271038,R
642,08035014145,0.38277512,0.073177596,0.146666667,0.0,0.083591331,7.64917049180328,77.84334,0.239811003,1100.9777022239412,1474542.7539974551,0.0,0.0,0.0,0.234490444,0.150801057,1.766202519676456,10676.597755446835,9.239217046806012,0.0,8,35,14145,08035014145,141.45,Census Tract 141.45,G5020,S,1680182,0,39.5375455,-104.9397387,U
643,08035014146,0.235889364,0.097818754,0.146666667,0.007523511,0.038435451,7.63917103825137,77.77075999999998,0.24579178,1048.411021973856,1344266.60106031,0.0,0.0,0.0,0.193904694,0.13687363,0.382420452,9893.060972035031,8.831213303056419,0.0,8,35,14146,08035014146,141.46,Census Tract 141.46,G5020,S,1667194,0,39.5337754,-104.9305361,U
644,08035014203,0.199306473,0.086030383,0.131282051,0.006753715,0.086360634,6.28014726775956,77.46335999999998,0.053490004,918.8976398260676,136255.5872449756,0.0,0.0,0.202738268,0.06122372,0.285399188,0.148887771,8035.84486135203,4.826435856625683,0.0,8,35,14203,08035014203,142.03,Census Tract 142.03,G5020,S,18806717,0,39.4525247,-105.0828338,U
645,08035014205,0.213230356,0.057017544,0.156923077,0.025901943,0.0564137,6.45099890710383,77.55079999999998,0.076283155,978.0839890467558,326013.5657504065,125.0,0.111308994,0.122442639,0.122516771,0.247217656,0.013026246,11702.93538176676,4.642609433705481,2.247911959926885,8,35,14205,08035014205,142.05,Census Tract 142.05,G5020,S,73260791,327235,39.4455297,-105.0333269,R
646,08035014206,0.096056623,0.169868554,0.156923077,0.0,0.141675284,6.15846693989071,76.97376,0.064134482,603.012942,116435.5961254354,42.0,0.12804878,0.0,0.0,0.0,0.0,3.641833088835627,3.411003351211548,,8,35,14206,08035014206,142.06,Census Tract 142.06,G5020,S,55220164,214,39.3794559,-105.0051354,R
647,08035014207,0.152784169,0.158623985,0.156923077,0.0,0.060745513,6.48172759562842,77.77558999999998,0.05573259,940.3783827,120014.46571300924,0.0,0.0,0.177835357,0.095304129,0.240131601,0.678377376,8671.431386612694,5.778975009918213,0.0,8,35,14207,08035014207,142.07,Census Tract 142.07,G5020,S,655546,0,39.4733189,-105.0691657,U
648,08035014208,0.239606954,0.11634981,0.156923077,0.0,0.092214664,6.78704617486339,78.13677,0.09719788,1158.402772,428465.5547675586,20.0,0.037313433,0.18549951,0.176060987,0.33082101,0.046249309,11024.366410794408,5.521884918212891,0.706979959,8,35,14208,08035014208,142.08,Census Tract 142.08,G5020,S,25380897,2584864,39.5094376,-105.0632029,R
649,08035014300,0.02919708,0.067778936,,0.0,0.173096976,5.24889081967213,74.97542,0.020338977,181.4357028,30907.68133174724,171.0,0.290322581,0.067140023,0.0,0.07513576,0.0,6.510652555944838,2.242613554000854,0.303030303,8,35,14300,08035014300,143.0,Census Tract 143,G5020,S,492001269,1693504,39.254744,-105.1569731,R
650,08035014404,0.128161889,0.029932546,0.156923077,0.0,0.137436762,5.54480792349727,75.59012,0.040314782,94.54953911503186,53220.3308464142,58.0,0.055555556,0.0,0.0,0.029821692,0.0,334.84889250172813,3.07953154888882,4.0,8,35,14404,08035014404,144.04,Census Tract 144.04,G5020,S,238354628,125188,39.2083615,-105.0205776,R
651,08035014405,0.152143133,0.077607322,0.154871795,0.0,0.054693561,6.68012049180328,77.10692,0.120197792,621.557002653654,318041.81166708487,0.0,0.0,0.0,0.0,0.0,0.337770185,20.71765015563479,7.583989561890526,6.0,8,35,14405,08035014405,144.05,Census Tract 144.05,G5020,S,9218652,0,39.4112636,-104.9048678,U
652,08035014407,0.252644231,0.238983051,0.133333333,0.075613079,0.115144231,6.14821830601093,76.54322,0.080495582,356.72579584114044,349215.7630678353,72.0,0.049046322,0.0,0.0,0.0,2.672002879865715,7.299590187148548,7.042217290185921,2.618636995827538,8,35,14407,08035014407,144.07,Census Tract 144.07,G5020,S,67151075,0,39.330921,-104.9230009,U
653,08035014408,0.062787136,0.041746457,0.133333333,0.0,0.07187017,5.75871379781421,75.53234,0.052177154,2.73981584,158076.30684021095,53.0,0.052788845,0.0,0.0,0.056605221,0.017168141,674.5635915716233,6.281289577484131,4.533446232006774,8,35,14408,08035014408,144.08,Census Tract 144.08,G5020,S,93096280,0,39.2109131,-104.9005758,R
654,08035014409,0.112263417,0.212341198,0.172307692,0.0,0.046663191,6.4887718579235,77.12131999999998,0.093895792,610.4412914,312035.6833614101,27.0,0.024702653,0.0,0.0,0.0,0.0,27.905942191668547,6.514444828033447,6.0,8,35,14409,08035014409,144.09,Census Tract 144.09,G5020,S,26498318,0,39.3934233,-104.9292311,R
655,08035014410,0.20064776,0.072219126,0.172307692,0.00309666,0.053599746,6.60789535519126,76.87430999999998,0.092486585,580.6634610068087,436963.6199372796,0.0,0.0,0.0,0.0,0.0,1.005031606580911,6.43075887930185,8.622050822557076,5.46792899408284,8,35,14410,08035014410,144.1,Census Tract 144.10,G5020,S,10857433,0,39.3929096,-104.8838364,U
656,08035014503,0.208535565,0.151323655,0.158974359,0.008731809,0.098242678,6.68381584699454,76.59537,0.161570971,537.2435228493025,682571.0912513414,22.0,0.008789453,0.0,0.0,0.0,1.496634341592704,22.58010497257068,9.737381610474412,6.0,8,35,14503,08035014503,145.03,Census Tract 145.03,G5020,S,9399040,0,39.3929432,-104.8463257,U
657,08035014504,0.229009114,0.237159533,0.182564103,0.0,0.09947644,6.55008278688525,76.44113,0.122369269,402.9018688708628,544774.2961277864,307.0,0.139608913,0.0,0.0,0.0,2.385873676412347,6.844921352358579,9.535858830771655,6.0,8,35,14504,08035014504,145.04,Census Tract 145.04,G5020,S,6443624,0,39.3682701,-104.8427247,U
658,08035014505,0.197419355,0.138989766,0.193846154,0.0,0.07748224,6.43903715846995,76.24903,0.112489473,72.48184976558083,360392.1059684472,34.0,0.012806026,0.0,0.0,0.0,1.137121528032932,8.847373150955399,8.324526412957091,6.0,8,35,14505,08035014505,145.05,Census Tract 145.05,G5020,S,14774980,0,39.3467247,-104.8394936,R
659,08035014506,0.144985673,0.050429799,,0.0,0.120997981,5.99964303278689,75.43487,0.064311233,0.817568187,186739.48497701963,40.0,0.015835313,0.0,0.0,0.013435695,0.0,228.45884136426665,4.840256061192767,0.0,8,35,14506,08035014506,145.06,Census Tract 145.06,G5020,S,200122032,115775,39.2364659,-104.8203999,R
660,08035014602,0.08278956,0.049443758,0.163076923,0.0,0.08278956,6.15526237704918,74.85004999999998,0.045000965,2.03925272,83277.83499447502,94.0,0.098843323,0.0,0.0,0.0,0.023947547,532.9565431227928,4.40684986114502,,8,35,14602,08035014602,146.02,Census Tract 146.02,G5020,S,214359621,345663,39.2393453,-104.7015733,R
661,08035014603,0.064883995,0.077467558,0.179487179,0.00459482,0.070913619,6.66640765027322,76.27612999999998,0.098183159,156.23909115583808,263208.3652873857,0.0,0.0,0.0,0.0,0.0,0.120330333,11.115807328888494,8.083289246382783,6.0,8,35,14603,08035014603,146.03,Census Tract 146.03,G5020,S,6574132,0,39.3785915,-104.8025716,U
662,08035014604,0.162395051,0.024966858,,0.0,0.070260716,6.46321412568306,75.75955999999998,0.085115801,0.463760605,192166.95876899164,10.0,0.006729475,0.0,0.0,0.0,0.042286226,13.898535883720374,5.575086098047173,6.0,8,35,14604,08035014604,146.04,Census Tract 146.04,G5020,S,65189295,0,39.3344845,-104.7713617,R
663,08037000100,0.587574356,0.18902842,,0.100970874,0.028420357,4.9422887431694,64.77119,0.013296566,0.42566495,107203.59683360644,110.0,0.161764706,0.0,0.0,0.0,0.002645698,13179.544563467432,3.543966293334961,0.011574074,8,37,100,08037000100,1.0,Census Tract 1,G5020,S,1404011697,6666917,39.7782448,-106.8102656,R
664,08037000200,0.587018886,0.230815204,0.154871795,0.019373454,0.052832895,4.98905994535519,65.77536,0.038066938,0.012823577,50293.12591900364,25.0,0.00950209,0.0,0.0,0.0,0.696975843,11181.851791818635,7.157254207198223,1.0,8,37,200,08037000200,2.0,Census Tract 2,G5020,S,375574272,1311406,39.5321964,-106.8800519,R
665,08037000301,0.282375852,0.194568637,0.147692308,0.064387211,0.079195067,5.11039920765027,65.15376,0.031837349,0.000250107,165271.84832852223,76.0,0.031430935,0.0,0.0,0.0,0.259115533,5.22183478309355,6.934492751445354,0.0,8,37,301,08037000301,3.01,Census Tract 3.01,G5020,S,23919027,161550,39.3913241,-107.0945995,R
666,08037000302,0.238920226,0.193734542,,0.0,0.142626914,4.89331633879781,65.54256,0.020384465,0.006273047,54348.711047116114,144.0,0.104803493,0.0,0.0,0.0,1.309077245153944,436.78857335408856,7.187426622302033,6.645147584973166,8,37,302,08037000302,3.02,Census Tract 3.02,G5020,S,598501128,3496885,39.4172672,-106.9990714,R
667,08037000401,0.359515571,0.298269896,,0.051801802,0.040657439,4.86091546448087,65.83951,0.032282205,0.858646771,180873.22680995776,66.0,0.024175824,0.0,0.0,0.0,0.272726327,5920.8847664621,5.906702550647241,0.0,8,37,401,08037000401,4.01,Census Tract 4.01,G5020,S,190520749,620623,39.7127553,-106.5636189,R
668,08037000402,0.449314499,0.224968841,,0.050130208,0.034898214,4.74678024590164,66.11597,0.015608694,0.05088491,80037.98392704224,79.0,0.036744186,0.0,0.0,0.0,0.025459963,3839.3985595705567,2.073943066861265,0.0,8,37,402,08037000402,4.02,Census Tract 4.02,G5020,S,168446103,749450,39.5876465,-106.595484,R
669,08037000404,0.59107214,0.421290588,0.152820513,0.066666667,0.076448829,4.8785618579235,66.08189,0.027693252,0.005010921,108122.19949045668,163.0,0.154356061,0.0,0.0,0.0,0.179048668,1211.3808894406322,4.337183923060743,0.269638907,8,37,404,08037000404,4.04,Census Tract 4.04,G5020,S,370602781,900656,39.6051403,-106.7259514,R
670,08037000405,0.14985212,0.175608953,0.152820513,0.0,0.068630678,4.92151524590164,65.99527,0.037730294,0.001162374,53166.22517534104,128.0,0.058474189,0.0,0.0,0.0,1.247863275943723,322.39458626938506,7.830247176619308,0.092713787,8,37,405,08037000405,4.05,Census Tract 4.05,G5020,S,146119534,202291,39.5680768,-106.8107312,R
671,08037000501,0.504065041,0.249774164,,0.104461371,0.009033424,4.74462234972678,66.20476,0.026028306,1.12502666,122927.65757690166,0.0,0.0,0.078274087,0.0,0.0,0.117661254,1135.78072158982,3.403591632843018,0.0,8,37,501,08037000501,5.01,Census Tract 5.01,G5020,S,49986168,134534,39.5904401,-106.5316939,U
672,08037000502,0.296661438,0.185525431,,0.015026296,0.055844449,4.73115696721311,66.2857,0.031463233,2.403888989963758,143062.3163789418,21.0,0.009681881,0.121905933,0.0,0.0,0.242969438,496.86104682764807,6.271659612855043,0.0,8,37,502,08037000502,5.02,Census Tract 5.02,G5020,S,36130006,169001,39.5902514,-106.4766599,U
673,08037000504,0.618539513,0.364454818,0.164102564,0.083883129,0.108036012,4.77884491803279,66.21663,0.047101637,2.04507298361413,253628.5922380277,65.0,0.029213483,0.03318915,0.0,0.0,1.388885116726994,1032.3222697048523,10.89232001097306,0.0,8,37,504,08037000504,5.04,Census Tract 5.04,G5020,S,2311707,168745,39.6329082,-106.5197534,U
674,08037000505,0.116206357,0.154768108,0.164102564,0.097826087,0.070870245,4.80161756830601,66.0914,0.030142907,1.970166364164426,105346.34166135028,18.0,0.013245033,0.041475116,0.0,0.0,0.065782455,1025.4248884745239,6.220022808621582,0.0,8,37,505,08037000505,5.05,Census Tract 5.05,G5020,S,65007932,60245,39.6495835,-106.501936,R
675,08037000600,0.248452012,0.179566563,,0.005671078,0.058823529,4.60864418032787,66.54423,0.007356472,1.27054396,93738.75098389533,330.0,0.439414115,1.668908984558465,0.0,0.0,0.024866981,188.56178719940897,2.712761878967285,0.0,8,37,600,08037000600,6.0,Census Tract 6,G5020,S,643613921,3773031,39.4555868,-106.4583608,R
676,08037000701,0.081118881,0.167132867,,0.0,0.048951049,4.74879606557377,66.27276,0.03476461,3.22403836,259132.33468010393,0.0,0.0,0.16252122,0.0,0.0,1.594031507297324,98.98428468533922,7.321082592010498,,8,37,701,08037000701,7.01,Census Tract 7.01,G5020,S,20076385,32651,39.619832,-106.4086044,U
677,08037000702,0.027955272,0.170926518,,0.0,0.052715655,4.75873259562842,66.45,0.021585022,3.636745952397408,172935.24393873254,21.0,0.005478737,0.051293754,0.0,0.0,0.195618325,36.12238161951902,6.545209348073016,,8,37,702,08037000702,7.02,Census Tract 7.02,G5020,S,45577875,39314,39.6057777,-106.3288187,U
678,08037000703,0.06585057,0.148163782,,0.027798648,0.081023454,4.80803084699454,66.37148,0.022776385,3.783698257820919,263364.27614948933,10.0,0.004164931,0.129088658,0.0,0.0,0.925264705,2237.338023132982,5.521655019602949,,8,37,703,08037000703,7.03,Census Tract 7.03,G5020,S,222355228,483052,39.6759515,-106.3083175,R
679,08039961100,0.08660214,0.287409701,0.147692308,0.0,0.136694387,5.88365819672131,68.49349,0.022206076,0.25136005,27307.462172716903,313.0,0.339111593,0.0,0.012120597,0.0,0.007816865,0.232418942,2.456934115979977,2.332838038632987,8,39,961100,08039961100,9611.0,Census Tract 9611,G5020,S,3030782902,284922,39.2296612,-103.9184034,R
